,header.normalizedJobTitle,map.employerName,overview.revenue,overview.size,salary.salaries,reviews.val.reviewRatings.careerOpportunities,reviews.val.reviewRatings.compBenefits,reviews.val.reviewRatings.cultureValues,reviews.val.reviewRatings.overall,reviews.val.reviewRatings.seniorManagement,reviews.val.reviewRatings.worklifeBalance,reviews.val.summaryPoints.ceoApproval,rating.starRating,gaTrackerData.sector_Accounting & Legal,gaTrackerData.sector_Aerospace & Defense,gaTrackerData.sector_Agriculture & Forestry,"gaTrackerData.sector_Arts, Entertainment & Recreation",gaTrackerData.sector_Biotech & Pharmaceuticals,gaTrackerData.sector_Business Services,"gaTrackerData.sector_Construction, Repair & Maintenance",gaTrackerData.sector_Consumer Services,gaTrackerData.sector_Education,gaTrackerData.sector_Finance,gaTrackerData.sector_Government,gaTrackerData.sector_Health Care,gaTrackerData.sector_Information Technology,gaTrackerData.sector_Insurance,gaTrackerData.sector_Manufacturing,gaTrackerData.sector_Media,gaTrackerData.sector_Mining & Metals,gaTrackerData.sector_Non-Profit,"gaTrackerData.sector_Oil, Gas, Energy & Utilities",gaTrackerData.sector_Real Estate,"gaTrackerData.sector_Restaurants, Bars & Food Services",gaTrackerData.sector_Retail,gaTrackerData.sector_Telecommunications,gaTrackerData.sector_Transportation & Logistics,gaTrackerData.sector_Travel & Tourism,new_location_Australia,new_location_Canada,new_location_England,new_location_France,new_location_Germany,new_location_Poland,new_location_Scotland,new_location_USA,reviews.val.reviewerDuration_for less than a year,reviews.val.reviewerDuration_for more than 10 years,reviews.val.reviewerDuration_for more than 2 years,reviews.val.reviewerDuration_for more than 3 years,reviews.val.reviewerDuration_for more than 4 years,reviews.val.reviewerDuration_for more than 5 years,reviews.val.reviewerDuration_for more than 8 years,reviews.val.reviewerDuration_for more than a year,reviews.val.reviewerInformation_Current Employee,reviews.val.reviewerInformation_Former Employee
82,bi analyst,mobilcom-debitel,1500000000,3001,48403.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
83,bi analyst,Randstad,7500000000,7501,91403.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
84,bi analyst,SRA Staffing Solutions,17500000,126,88742.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
85,bi analyst,Canadian Tire,7500000000,7501,63180.0,5.0,3.0,5.0,5.0,4.0,3.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
86,bi analyst,belairdirect,750000000,351,73994.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
87,bi analyst,Weaver,300000000,751,64577.0,4.0,3.0,3.0,5.0,4.0,3.0,1.0,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
88,bi analyst,MarketInvoice,7500000,126,146364.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
89,bi analyst,Corby Distilleries,75000000,126,146424.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90,bi analyst,Nu Skin,3500000000,3001,35723.0,3.0,3.0,5.0,5.0,3.0,5.0,1.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
91,bi analyst,PayByPhone,7500000,126,38600.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
92,bi analyst,Cymax Stores,300000000,126,136990.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
93,bi analyst,Nu Skin,3500000000,3001,137072.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
94,bi analyst,DentaQuest,3500000000,3001,27336.0,5.0,3.0,3.0,5.0,4.0,4.0,0.0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
95,bi analyst,New Flyer,3500000000,3001,24536.0,3.0,2.0,4.0,3.0,2.0,2.0,0.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
96,bi analyst,Swiss Life,7500000000,7501,24544.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
97,bi analyst,Mercateo,300000000,351,86062.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
98,bi analyst,Innomar Strategies,300000000,751,86135.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99,bi analyst,Levio,300000000,751,124260.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
100,business analyst consultant,Avenir Consulting,500000,50,128861.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
101,business analyst manager,Eagle Professional Resources,300000000,126,136007.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
102,business analyst manager,Eagle Professional Resources,300000000,126,56383.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
103,business analyst manager,AvidXchange,300000000,751,56555.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
104,business analyst manager,Northbridge Financial,300000000,3001,4488.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
105,business analyst manager,Durham College,37500000,351,70101.0,2.0,5.0,4.0,2.0,1.0,2.0,3.0,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
106,business analyst manager,Hudson,3000000,7501,35267.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
107,business analyst manager,Bombardier,7500000000,7501,137149.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
108,business analyst manager,Accenture,7500000000,7501,123073.0,2.0,3.0,3.0,3.0,3.0,4.0,0.0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
109,business analyst manager,Accenture,7500000000,7501,77522.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
110,business analyst manager,TemboSocial,3000000,50,5314.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
111,business analyst Trainee,Materna,300000000,3001,119168.0,4.0,2.0,4.0,4.0,4.0,4.0,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
112,business analyst Trainee,Prodware,300000000,3001,129362.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
113,business analyst Trainee,Allianz,7500000000,7501,14637.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
114,business analyst Trainee,BAUR Versand,750000000,3001,86091.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
115,business analyst,TrackTik,7500000,126,2510.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
116,business analyst,Experis,37500000,7501,2613.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
117,business analyst,Macquarie Group,7500000000,7501,2637.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
118,business analyst,Nominet,37500000,351,2638.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
119,business analyst,ADP,7500000000,7501,2731.0,0.0,3.0,5.0,5.0,5.0,5.0,3.0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
120,business analyst,British Red Cross,300000000,3001,7881.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
121,business analyst,Dnata,7500000000,7501,12659.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
122,business analyst,Citicapital Commercial Corp,7500000000,7501,12663.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
123,business analyst,Money Map Press,37500000,126,12720.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
124,business analyst,Finite IT Recruitment,300000000,126,12787.0,3.0,4.0,5.0,3.0,5.0,5.0,1.0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
125,business analyst,Computershare,3500000000,7501,17622.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,3.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
126,business analyst,Avaloq,300000000,3001,17687.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
127,business analyst,Dialog Information Technology,300000000,3001,31127.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
128,business analyst,Otto Group Solution Provider,3000000,50,31165.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
129,business analyst,Step2,300000000,751,31181.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
130,business analyst,IQVIA,3500000000,7501,31274.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
131,business analyst,HH Global,750000000,3001,31334.0,3.0,4.0,4.0,4.0,3.0,5.0,0.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
132,business analyst,Freedom Furniture,3000000,50,41287.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
133,business analyst,Thomas International,75000000,351,41831.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
134,business analyst,Collabware,3000000,50,41899.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
135,business analyst,ewave,75000000,351,87684.0,2.0,2.0,5.0,2.0,1.0,3.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
136,business analyst,Webdata Solutions,3000000,50,87829.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
137,business analyst,Citicapital Commercial Corp,7500000000,7501,3480.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,3.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
138,business analyst,Cedars-Sinai Medical Center,3500000000,7501,8267.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
139,business analyst,Randstad,7500000000,7501,8415.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
140,business analyst,Computershare,3500000000,7501,8458.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,3.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
141,business analyst,Blenheim Chalcot,750000000,3001,13290.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
142,business analyst,Citicapital Commercial Corp,7500000000,7501,13331.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
143,business analyst,IT|IQ Tech Recruiters,37500000,50,13501.0,4.0,3.0,3.0,3.0,2.0,4.0,0.0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
144,business analyst,EmergiTel,17500000,351,18475.0,4.0,4.0,3.0,4.0,3.0,2.0,0.0,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
145,business analyst,Citicorp North America,75000000,7501,47273.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
146,business analyst,DP World,3500000000,7501,47320.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
147,business analyst,Redrock Consulting,17500000,126,47375.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
148,business analyst,Intact,7500000000,7501,48553.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
149,business analyst,Corecom Consulting,3000000,50,48573.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
150,business analyst,Aptean,300000000,3001,49097.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
151,business analyst,Tokio Marine HCC,1500000000,3001,51623.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
152,business analyst,Shane Co.,750000000,3001,51702.0,4.0,5.0,3.0,4.0,4.0,1.0,0.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
153,business analyst,Intersport,17500000,126,51706.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
154,business analyst,Citi,7500000000,7501,77778.0,5.0,3.0,4.0,5.0,3.0,4.0,1.0,3.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
155,business analyst,FinXL,300000000,351,77856.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
156,business analyst,Sirius People,7500000,50,79825.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
157,business analyst,The Center for Client Retention,500000,126,79900.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
158,business analyst,Department for Work And Pensions,7500000000,7501,80539.0,5.0,5.0,3.0,5.0,4.0,4.0,1.0,3.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
159,business analyst,Coface North America Insurance,75000000,126,80737.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
160,business analyst,Talentschmiede,7500000,50,80758.0,2.0,5.0,3.0,4.0,2.0,3.0,1.0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
161,business analyst,IT|IQ Tech Recruiters,37500000,50,81101.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
162,business analyst,IKO Industries,750000000,3001,81152.0,4.0,4.0,5.0,4.0,4.0,5.0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
163,business analyst,eTeam,75000000,126,81156.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
164,business analyst,iPipeline,300000000,751,103671.0,3.0,5.0,5.0,4.0,3.0,5.0,1.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
165,business analyst,Imperial County Workforce Development Board,3000000,50,103703.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
166,business analyst,KfW,7500000000,7501,106211.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
167,business analyst,La Fosse Associates,75000000,126,106238.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
168,business analyst,Talent International,750000000,351,106418.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
169,business analyst,networx recruitment,17500000,126,106438.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
170,business analyst,McGregor Boyall Associates,75000000,126,106940.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
171,business analyst,Capita,3500000000,7501,109367.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
