,header.normalizedJobTitle,gaTrackerData.sector,map.employerName,new_location,reviews.val.reviewerDuration,reviews.val.reviewerInformation,overview.revenue,overview.size,salary.salaries,reviews.val.reviewRatings.careerOpportunities,reviews.val.reviewRatings.compBenefits,reviews.val.reviewRatings.cultureValues,reviews.val.reviewRatings.overall,reviews.val.reviewRatings.seniorManagement,reviews.val.reviewRatings.worklifeBalance,reviews.val.summaryPoints.ceoApproval,rating.starRating
165,business analyst,Government,Imperial County Workforce Development Board,England,for more than 8 years,Current Employee,4681453729,126,103703.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.4
166,business analyst,Finance,KfW,Germany,for less than a year,Current Employee,7500000000,7501,106211.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9
167,business analyst,Business Services,La Fosse Associates,England,for more than a year,Current Employee,75000000,126,106238.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.8
168,business analyst,Business Services,Talent International,Australia,for more than 3 years,Former Employee,750000000,351,106418.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.3
169,business analyst,Business Services,networx recruitment,England,for more than a year,Former Employee,17500000,126,106438.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.5
170,business analyst,Business Services,McGregor Boyall Associates,England,for less than a year,Current Employee,75000000,126,106940.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.5
171,business analyst,Business Services,Capita,England,for more than 10 years,Current Employee,3500000000,10000,109367.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,2.9
172,business analyst,Insurance,OneDigital,USA,for more than a year,Former Employee,5296503531,3001,109525.0,4.0,5.0,5.0,5.0,4.0,4.0,0.0,3.2
173,business analyst,Government,Derbyshire Constabulary,England,for more than 5 years,Current Employee,500000,751,109527.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,4.2
174,business analyst,Business Services,Hudson,Australia,for more than a year,Current Employee,3065592269,751,109556.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,3.9
175,business analyst,Education,Whizdom Education,Australia,for more than 8 years,Former Employee,9414300330,126,129147.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0
176,business analyst,Insurance,Swinton Insurance,England,for more than a year,Former Employee,300000000,3001,130440.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,2.5
177,business analyst,Business Services,Sirius People,Australia,for more than a year,Current Employee,2623620275,26,130663.0,0.0,5.0,0.0,5.0,5.0,5.0,1.0,4.0
178,business analyst,Business Services,JM Group,Canada,for more than a year,Former Employee,17500000,26,134185.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.4
179,business analyst,Business Services,Reed Business Information,England,for more than 5 years,Former Employee,300000000,3001,134196.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,3.4
180,business analyst,Information Technology,Dawn InfoTek,Canada,for more than a year,Current Employee,5740643514,126,135771.0,4.0,2.0,4.0,4.0,4.0,5.0,0.0,4.3
181,business analyst,Information Technology,NTT DATA,Canada,for less than a year,Current Employee,7500000000,10000,135820.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.3
182,business analyst,Information Technology,Luxoft,Australia,for more than 3 years,Current Employee,750000000,10000,135841.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9
183,business analyst,Information Technology,Arachnys,England,for more than 3 years,Former Employee,3876497297,26,136085.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.9
184,business analyst,Manufacturing,Kia Motors,England,for more than a year,Current Employee,10000000000,10000,56816.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,3.6
185,business analyst,Information Technology,Payspan,USA,for less than a year,Former Employee,37500000,126,57046.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,3.9
186,business analyst,Manufacturing,TPI Composites,USA,for less than a year,Current Employee,1500000000,10000,61193.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,3.4
187,business analyst,Information Technology,Arq Group,Australia,for more than 8 years,Current Employee,300000000,751,62177.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,3.1
188,business analyst,Accounting & Legal,NTT DATA FA Insurance Systems,Canada,for more than 3 years,Current Employee,4796184177,351,76331.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0
189,business analyst,Retail,Best Buy,Canada,for less than a year,Former Employee,7500000000,10000,76365.0,5.0,2.0,5.0,4.0,5.0,5.0,1.0,3.8
190,business analyst,Retail,Kurt Geiger,England,for less than a year,Former Employee,103199216,3001,76407.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,2.8
191,business analyst,Information Technology,Cofomo,Canada,for more than 3 years,Current Employee,300000000,3001,76423.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,3.7
192,business analyst,Business Services,Orion Group (UK),England,for more than 3 years,Current Employee,300000000,351,76509.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,4.8
193,business analyst,Insurance,Horizon Blue Cross Blue Shield of New Jersey,USA,for more than 3 years,Current Employee,7500000000,3001,76599.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0,3.4
194,business analyst,Business Services,Peoplebank Australia,Australia,for more than a year,Former Employee,750000000,3001,81305.0,0.0,5.0,5.0,4.0,0.0,5.0,1.0,4.2
195,business analyst,Information Technology,Capgemini,Australia,for more than 3 years,Current Employee,7500000000,10000,81327.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,4.2
196,business analyst,Finance,Radius Payment Solutions,England,for more than 8 years,Current Employee,3500000000,3001,81420.0,5.0,4.0,4.0,5.0,5.0,3.0,1.0,3.7
197,business analyst,"Oil, Gas, Energy & Utilities",ENGIE,Germany,for more than a year,Current Employee,7500000000,10000,81465.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.6
198,business analyst,Business Services,Forsyth Barnes,England,for more than 3 years,Current Employee,3000000,26,96662.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.6
199,business analyst,Business Services,Charterhouse,Australia,for less than a year,Current Employee,17500000,351,96711.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,4.3
200,business analyst,Business Services,b.telligent,Germany,for more than 3 years,Current Employee,1375518158,126,96824.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,4.3
201,business analyst,Retail,Wiggle,England,for less than a year,Current Employee,3244765783,751,96883.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,3.1
202,business analyst,Insurance,DEVK Deutsche Eisenbahn Versicherung,Germany,for more than a year,Current Employee,7784319479,3001,82479.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,3.6
203,business analyst,Information Technology,Diebold Nixdorf,Germany,for more than 3 years,Current Employee,3500000000,10000,100523.0,4.0,4.0,4.0,5.0,3.0,2.0,1.0,3.2
204,business analyst,Information Technology,Talentschmiede,Germany,for more than a year,Current Employee,8020045871,126,100601.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.7
205,business analyst,Retail,The White Company,England,for more than a year,Current Employee,300000000,3001,100620.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0
206,business analyst,Business Services,Paxus - Technology + Digital Talent,Australia,for less than a year,Former Employee,82712110,126,100689.0,3.0,4.0,5.0,5.0,4.0,5.0,1.0,4.4
207,business analyst,Business Services,Michael Bailey Associates,Australia,for more than 3 years,Current Employee,37500000,126,101664.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.3
208,business analyst,Business Services,Verisk Maplecroft,England,for less than a year,Current Employee,7500000,126,101678.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,3.2
209,business analyst,Finance,EVO Payments,USA,for more than a year,Former Employee,300000000,3001,101808.0,4.0,3.0,5.0,5.0,5.0,4.0,1.0,2.7
210,business analyst,Business Services,Adaps,Australia,for more than 10 years,Current Employee,247558457,26,101819.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0
211,business analyst,Information Technology,Viiew,Australia,for more than 5 years,Current Employee,137370539,126,104734.0,5.0,5.0,4.0,5.0,4.0,4.0,0.0,4.0
212,business analyst,Finance,OANDA,Canada,for more than 8 years,Former Employee,8139362112,351,104827.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,2.4
213,business analyst,Business Services,Randstad,Canada,for more than 3 years,Current Employee,7500000000,10000,104880.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,4.1
214,business analyst,Business Services,TELUS,Canada,for less than a year,Former Employee,7500000000,10000,105038.0,4.0,5.0,4.0,5.0,4.0,4.0,1.0,3.8
215,business analyst,Business Services,KÖNIGSTEINER AGENTUR,Germany,for more than a year,Former Employee,8115647631,351,108282.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,3.4
216,business analyst,Finance,allpay,England,for more than 3 years,Current Employee,37500000,351,108399.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,2.8
217,business analyst,Business Services,Aegis Media,Australia,for more than a year,Former Employee,3500000000,3001,108425.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,2.9
218,business analyst,Information Technology,Radiant Communications (Canada),Canada,for more than 8 years,Current Employee,75000000,126,108542.0,3.0,4.0,5.0,5.0,3.0,3.0,0.0,3.3
219,business analyst,Education,Whizdom Education,Australia,for more than a year,Former Employee,6816589267,126,66918.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0
220,business analyst,Telecommunications,mobilcom-debitel,Germany,for less than a year,Current Employee,1500000000,3001,66932.0,5.0,3.0,4.0,5.0,4.0,4.0,1.0,3.3
221,business analyst,Business Services,Ivory Group,Australia,for more than 3 years,Current Employee,6851640826,26,67034.0,4.0,3.0,5.0,5.0,5.0,3.0,1.0,3.9
222,business analyst,Manufacturing,SharkNinja,Canada,for more than a year,Former Employee,1500000000,3001,67048.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0
223,business analyst,Business Services,Cofinpro,Germany,for more than 8 years,Current Employee,17500000,126,67122.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,4.5
224,business analyst,Accounting & Legal,Jackson Lewis,USA,for more than a year,Current Employee,75000000,3001,78044.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.2
225,business analyst,Accounting & Legal,Deloitte,Germany,for more than 5 years,Current Employee,7500000000,10000,78209.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,3.8
226,business analyst,Business Services,Envision LLC,USA,for more than a year,Former Employee,37500000,351,78336.0,3.0,2.0,3.0,4.0,3.0,3.0,0.0,3.8
227,business analyst,Business Services,Kanetix,Canada,for more than 5 years,Current Employee,9814691018,126,79165.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.9
228,business analyst,Travel & Tourism,Premier Inn,England,for more than 5 years,Current Employee,1480921602,10000,79191.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.1
229,business analyst,Transportation & Logistics,DP World,England,for more than 3 years,Current Employee,3500000000,10000,79333.0,5.0,5.0,4.0,5.0,2.0,5.0,1.0,3.5
230,business analyst,Media,FUNKE MEDIENGRUPPE,Germany,for less than a year,Former Employee,8722291029,7501,79551.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,3.2
231,business analyst,Manufacturing,VION,Germany,for less than a year,Former Employee,3500000000,10000,79681.0,3.0,3.0,3.0,4.0,4.0,4.0,0.0,3.4
232,business analyst,Finance,NewDay USA,USA,for more than 3 years,Current Employee,4352998990,751,79728.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.3
233,business analyst,Business Services,Charterhouse,Australia,for more than 3 years,Current Employee,17500000,351,79753.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.3
234,business analyst,Information Technology,Advicent Solutions,USA,for more than a year,Former Employee,37500000,351,80200.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.5
235,business analyst,Non-Profit,World Vision Canada,Canada,for more than 3 years,Former Employee,300000000,351,80266.0,1.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0
236,business analyst,Manufacturing,Kia Motors,England,for more than 5 years,Former Employee,10000000000,10000,80287.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,3.6
237,business analyst,Information Technology,ForeFront,USA,for more than a year,Current Employee,7500000,126,80330.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,4.6
238,business analyst,Business Services,Sandalwood Engineering & Ergonomics,Canada,for more than 5 years,Former Employee,1861543453,126,80496.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0
239,business analyst,Information Technology,Axiom Software Laboratories,Germany,for more than a year,Former Employee,37500000,751,86924.0,3.0,4.0,3.0,3.0,2.0,5.0,0.0,4.0
240,business analyst,Travel & Tourism,Qantas,Australia,for more than 5 years,Former Employee,7500000000,10000,86962.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,3.9
241,business analyst,Media,Dentsu Aegis Network,Australia,for more than 3 years,Former Employee,2861695542,7501,2870.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.1
242,business analyst,Retail,Edeka,Germany,for more than a year,Former Employee,7500000000,10000,3036.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.4
243,business analyst,Information Technology,Orange Bus,England,for more than 3 years,Current Employee,3755436212,126,3055.0,2.0,1.0,4.0,3.0,2.0,4.0,1.0,3.0
244,business analyst,Information Technology,Sagitec Solutions,Canada,for more than 3 years,Current Employee,75000000,751,3103.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.8
245,business analyst,Information Technology,TecAlliance,Germany,for more than 8 years,Current Employee,75000000,751,13191.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,3.8
246,business analyst,Business Services,Enterprise IT Resources,Australia,for more than a year,Former Employee,8882214135,26,18005.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,4.6
247,business analyst,Business Services,Enterprise IT Resources,Australia,for more than a year,Former Employee,5917371643,26,18171.0,5.0,5.0,4.0,4.0,4.0,3.0,0.0,4.6
248,business analyst,Information Technology,Sky Betting & Gaming,England,for more than a year,Current Employee,750000000,3001,33185.0,4.0,4.0,4.0,5.0,3.0,4.0,0.0,4.0
249,business analyst,Insurance,Aviva,Canada,for less than a year,Current Employee,7500000000,10000,33251.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.5
250,business analyst,Information Technology,Talentschmiede,Germany,for more than a year,Former Employee,3928924953,126,34028.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,4.7
251,business analyst,Government,The Department for Education (UK),England,for more than 3 years,Current Employee,1268392521,7501,34077.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0
252,business analyst,Business Services,TELUS,Canada,for more than 3 years,Former Employee,7500000000,10000,34187.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,3.8
253,business analyst,Media,Money Map Press,USA,for more than a year,Current Employee,37500000,126,38021.0,4.0,4.0,4.0,5.0,2.0,5.0,0.0,3.7
254,business analyst,Business Services,Greifenberg Personalberatung & Recruitment,Germany,for less than a year,Current Employee,4324949597,26,38045.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,5.0
255,business analyst,Agriculture & Forestry,SANIMAX,Canada,for more than a year,Former Employee,750000000,3001,110111.0,2.0,4.0,3.0,3.0,2.0,4.0,0.0,3.3
256,business analyst,Finance,Citi,USA,for more than a year,Current Employee,7500000000,10000,110201.0,4.0,4.0,5.0,4.0,5.0,5.0,1.0,3.6
257,business analyst,Information Technology,aPriori,Germany,for less than a year,Current Employee,17500000,126,112205.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,4.5
258,business analyst,Finance,iiPAY,England,for more than a year,Current Employee,17500000,126,120215.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,2.4
259,business analyst,Business Services,Uline,USA,for less than a year,Current Employee,4302492513,7501,123369.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.6
260,business analyst,Accounting & Legal,Jackson Lewis,USA,for less than a year,Current Employee,75000000,3001,123918.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2
261,business analyst,Information Technology,Eka Software Solutions,Canada,for less than a year,Former Employee,37500000,351,124055.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.6
262,business analyst,Business Services,D R Newitt,England,for less than a year,Current Employee,9387517734,126,124170.0,5.0,3.0,5.0,5.0,5.0,4.0,1.0,4.3
263,business analyst,Finance,Computershare,USA,for more than a year,Current Employee,3500000000,10000,127929.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,3.2
264,business analyst,Business Services,SOLCOM,Germany,for more than 5 years,Current Employee,300000000,351,127954.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.4
265,business analyst,"Oil, Gas, Energy & Utilities",Inter Pipeline,Canada,for less than a year,Current Employee,1500000000,751,128173.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.9
266,business analyst,Manufacturing,Héroux Devtek,Canada,for more than 8 years,Current Employee,300000000,3001,101986.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.8
267,business analyst,Information Technology,EDCO Health Information Solutions,USA,for less than a year,Current Employee,739739988,351,102089.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,2.7
268,business analyst,Transportation & Logistics,Deutsche Bahn,Germany,for less than a year,Current Employee,7500000000,10000,104468.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.9
269,business analyst,Health Care,Siemens Healthineers,Germany,for more than a year,Current Employee,7500000000,10000,104506.0,5.0,4.0,5.0,4.0,4.0,3.0,0.0,4.5
270,business analyst,Retail,Boxy Charm,Canada,for more than a year,Current Employee,7285198088,126,104549.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.2
271,business analyst,"Construction, Repair & Maintenance",Sargon,Australia,for less than a year,Current Employee,5858280401,126,105078.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,-0.1
272,business analyst,Biotech & Pharmaceuticals,Eurofins Scientific,Germany,for more than 5 years,Current Employee,3500000000,10000,105346.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
273,business analyst,Information Technology,Luxoft,Australia,for less than a year,Current Employee,750000000,10000,105406.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.9
274,business analyst,Information Technology,Maplesoft Group,Canada,for more than a year,Current Employee,17500000,126,107922.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0
275,business analyst,Manufacturing,Baird Group,England,for more than a year,Former Employee,7138714310,751,108073.0,4.0,4.0,5.0,5.0,4.0,3.0,1.0,3.1
276,business analyst,Business Services,Efficio,England,for less than a year,Current Employee,75000000,351,108138.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,4.2
277,business analyst,Travel & Tourism,Flight Centre Travel Group,Australia,for less than a year,Current Employee,7500000000,10000,117626.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,3.6
278,business analyst,Information Technology,Staffigo Technical Services,Canada,for more than a year,Current Employee,75000000,126,117739.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0
279,business analyst,Business Services,Deerfoot IT Resources,England,for more than 3 years,Former Employee,3164382789,26,118017.0,5.0,2.0,1.0,2.0,4.0,1.0,0.0,5.0
280,business analyst,Information Technology,Canon EMEA,England,for more than a year,Current Employee,7500000000,10000,118256.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.9
281,business analyst,Information Technology,ewave,Australia,for more than 8 years,Current Employee,8435753087,351,75642.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.4
282,business analyst,Retail,Harbor Freight Tools,USA,for less than a year,Current Employee,3500000000,10000,75691.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,3.2
283,business analyst,Information Technology,Fulcrum Worldwide,England,for less than a year,Former Employee,37500000,751,75905.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,3.3
284,business analyst,Information Technology,Avanade,Australia,for more than 3 years,Former Employee,3500000000,10000,76050.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,3.9
285,business analyst,Business Services,Quay Appointments,Australia,for less than a year,Former Employee,75000000,26,76054.0,4.0,3.0,4.0,4.0,2.0,4.0,1.0,3.9
286,business analyst,Business Services,Aurec Group,Australia,for more than a year,Former Employee,1103276927,126,76678.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
287,business analyst,Business Services,AltisHR,Canada,for less than a year,Former Employee,300000000,126,76697.0,3.0,3.0,5.0,4.0,3.0,3.0,1.0,4.2
288,business analyst,Travel & Tourism,Flight Centre Travel Group,Australia,for more than a year,Current Employee,7500000000,10000,76759.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.6
289,business analyst,Information Technology,SMS Management & Technology,Australia,for more than a year,Former Employee,300000000,3001,76926.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.9
290,business analyst,"Oil, Gas, Energy & Utilities",Suncor,Canada,for more than 3 years,Current Employee,7500000000,10000,76955.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,3.9
